"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000091164",7540.32394131325,0.023312272067156,0.0294515059981783,0.353527324878255,0.601665153345249
"ENSG00000091262",129.555670521346,0.0276119107188648,0.0630071472542464,0.193995739590168,NA
"ENSG00000091317",8102.8405236709,0.0278452133439282,0.02892613427859,0.262151052991346,0.507384624696317
"ENSG00000091409",4524.72452527102,0.0656044874533713,0.0378460353157406,0.0232119867609644,0.125636930894751
"ENSG00000091436",2702.90111053939,-0.0221621556722951,0.0381842400804468,0.438219342318682,0.675285772091082
"ENSG00000091483",21540.2185950078,-0.0532991224982508,0.0266675347868931,0.023014487778239,0.125091726630898
"ENSG00000091490",11900.95771123,0.0277504865384821,0.0248402594727915,0.212534991546835,0.456204347983122
"ENSG00000091513",11.8618578081804,0.00107683130354024,0.0677327667728012,0.898252724964511,NA
"ENSG00000091527",18455.7098706478,0.0387414400810363,0.0283155777184487,0.11345158307441,0.320568429122881
"ENSG00000091542",13952.2116273954,-0.0762457286471593,0.0342594501744016,0.00570133059835829,0.0531424539591838
"ENSG00000091622",96.9254547388676,0.0128260032565071,0.0614777310173641,0.484849069769923,NA
"ENSG00000091640",2813.89635143795,-0.0184638151597552,0.0394962775661603,0.521646106330832,0.743565170904452
"ENSG00000091651",3123.82651445103,-0.0598849389473028,0.036358816322897,0.0346234165469336,0.160744194433461
"ENSG00000091656",98.1253900064731,0.00512327137724935,0.0596501033671748,0.787510733637206,NA
"ENSG00000091732",1669.6732835403,0.00683423884737967,0.042832099292488,0.813394529736156,0.915952238853696
"ENSG00000091844",30.8144938493946,0.0147059536632433,0.0690765198210658,0.236017851336873,NA
"ENSG00000091879",34.6631317990766,0.0568451782674287,0.13787455600109,0.00304477699755364,NA
"ENSG00000091947",1548.9397391026,-0.0615891100187774,0.0442230444931036,0.0414980760914697,0.180270950301926
"ENSG00000091986",44.2822719215227,-0.0134600604601883,0.0657611903367825,0.357165084573895,NA
"ENSG00000092010",4293.20195977395,-0.0197319775385191,0.0341466013099879,0.470493176732734,0.700431999875465
"ENSG00000092020",1850.88316504438,-0.0116987193063527,0.0369028734031581,0.678565846043293,0.841886112032671
"ENSG00000092036",2671.62259486629,-0.0838871585558311,0.0383168598987749,0.00412459945724595,0.0421243098414978
"ENSG00000092068",6339.28454538177,0.0239638226266615,0.0282226613257415,0.326527986434086,0.575600742925502
"ENSG00000092094",2163.89789336918,-0.072273741444683,0.0381366074487224,0.0128968070478733,0.089034583595559
"ENSG00000092096",899.162145966104,-0.0288588479102786,0.0443741145830886,0.323143405594004,0.572643189067496
"ENSG00000092098",1727.36729128389,0.0154863627384156,0.0443998044426452,0.592440774739402,0.790816909586547
"ENSG00000092108",5385.8313500674,0.0102339652281408,0.0281193908795062,0.67446768412282,0.840288598251142
"ENSG00000092140",5140.86908229012,-0.026157953054711,0.0351516861028086,0.345542598053042,0.592708723019295
