index_waters,Electrophile,Electrophile SMILES,Nucleophile,Nucleophile SMILES,Product SMILES,nu/100000,prod/100000,prod/(nu+prod)*100,inhibition %,inhibition % in 5-fold dilution,E,molarMass,molarity,chemtype,sublocation,density,atp,acid type,Structure of smiles [idcode],smiles,order,factor,cas,formSlurry,N,Nn,circos_index
F13,"E7_1-METHYLINDOLE-3-CARBOXYLIC ACID, 97%",CN1C=C(C2=CC=CC=C21)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3cn(C)c4ccccc34)C1CC2,12.1,5.5,31.1,93.4,0.0,7,175.18,0.2,Electrophile,acid-A7,1,2,7,dk^D@AADfyeUXUMjP`b@@,CN1C=C(C2=CC=CC=C21)C(=O)O,1,1,32387-21-6,0,N2,2,159
F25,"E7_1-METHYLINDOLE-3-CARBOXYLIC ACID, 97%",CN1C=C(C2=CC=CC=C21)C(=O)O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4cn(C)c5ccccc45)CCC[C@]3(C)C2CC1,11.2,8.2,42.2,42.3,-1.0,7,175.18,0.2,Electrophile,acid-A7,1,2,7,dk^D@AADfyeUXUMjP`b@@,CN1C=C(C2=CC=CC=C21)C(=O)O,1,1,32387-21-6,0,N3,3,159
F37,"E7_1-METHYLINDOLE-3-CARBOXYLIC ACID, 97%",CN1C=C(C2=CC=CC=C21)C(=O)O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4cn(C)c5ccccc45)c(C(C)C)cc3CCC12,15.1,0.0,0.0,2.5,-1.0,7,175.18,0.2,Electrophile,acid-A7,1,2,7,dk^D@AADfyeUXUMjP`b@@,CN1C=C(C2=CC=CC=C21)C(=O)O,1,1,32387-21-6,0,N4,4,159
M8,"E34_1H-IMIDAZOLE-4-CARBOXYLIC ACID, 95%",C1=C(NC=N1)C(=O)O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3cnc[nH]3)CCC[C@]21C,22.17,0.0,0.0,11.1,-1.0,34,112.09,0.2,Electrophile,acid01-C10,1,2,7,daED@BxDR[e[fii@@,C1=C(NC=N1)C(=O)O,1,1,1072-84-0,0,N1,1,160
M20,"E34_1H-IMIDAZOLE-4-CARBOXYLIC ACID, 95%",C1=C(NC=N1)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3cnc[nH]3)C1CC2,2.04,0.0,0.0,0.0,-1.0,34,112.09,0.2,Electrophile,acid01-C10,1,2,7,daED@BxDR[e[fii@@,C1=C(NC=N1)C(=O)O,1,1,1072-84-0,0,N2,2,160
M32,"E34_1H-IMIDAZOLE-4-CARBOXYLIC ACID, 95%",C1=C(NC=N1)C(=O)O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4cnc[nH]4)CCC[C@]3(C)C2CC1,14.6,0.0,0.0,13.2,-1.0,34,112.09,0.2,Electrophile,acid01-C10,1,2,7,daED@BxDR[e[fii@@,C1=C(NC=N1)C(=O)O,1,1,1072-84-0,0,N3,3,160
M44,"E34_1H-IMIDAZOLE-4-CARBOXYLIC ACID, 95%",C1=C(NC=N1)C(=O)O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4cnc[nH]4)c(C(C)C)cc3CCC12,15.8,0.7,4.5,10.4,-1.0,34,112.09,0.2,Electrophile,acid01-C10,1,2,7,daED@BxDR[e[fii@@,C1=C(NC=N1)C(=O)O,1,1,1072-84-0,0,N4,4,160
Y1,"E40_6-METHOXYINDOLE-2-CARBOXYLIC ACID, 95%",COC1=CC2=C(C=C1)C=C(N2)C(=O)O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,COc1ccc2cc(CNC[C@]3(C)CCC[C@]4(C)c5ccc(C(C)C)cc5CC[C@@H]34)[nH]c2c1,66.2,0.0,0.0,100.0,4.3,40,191.18,0.2,Electrophile,acid01-D2,1,2,7,dg~L@BACR[eUW[eujZ@J@@@,COC1=CC2=C(C=C1)C=C(N2)C(=O)O,1,1,16732-73-3,0,N1,1,161
Y13,"E40_6-METHOXYINDOLE-2-CARBOXYLIC ACID, 95%",COC1=CC2=C(C=C1)C=C(N2)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,COc1ccc2cc(CNC[C@]3(C)CCC[C@]4(C)c5cc(O)c(C(C)C)cc5CCC34)[nH]c2c1,0.0,2.0,100.0,0.0,-1.0,40,191.18,0.2,Electrophile,acid01-D2,1,2,7,dg~L@BACR[eUW[eujZ@J@@@,COC1=CC2=C(C=C1)C=C(N2)C(=O)O,1,1,16732-73-3,0,N2,2,161
Y25,"E40_6-METHOXYINDOLE-2-CARBOXYLIC ACID, 95%",COC1=CC2=C(C=C1)C=C(N2)C(=O)O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,COc1ccc2cc(CNC[C@]3(C)CCC[C@]4(C)C5CCC(C(C)C)=CC5=CCC34)[nH]c2c1,6.4,35.7,84.8,66.2,-1.0,40,191.18,0.2,Electrophile,acid01-D2,1,2,7,dg~L@BACR[eUW[eujZ@J@@@,COC1=CC2=C(C=C1)C=C(N2)C(=O)O,1,1,16732-73-3,0,N3,3,161
Y37,"E40_6-METHOXYINDOLE-2-CARBOXYLIC ACID, 95%",COC1=CC2=C(C=C1)C=C(N2)C(=O)O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4cc5ccc(OC)cc5[nH]4)c(C(C)C)cc3CCC12,17.6,16.9,49.0,0.0,-1.0,40,191.18,0.2,Electrophile,acid01-D2,1,2,7,dg~L@BACR[eUW[eujZ@J@@@,COC1=CC2=C(C=C1)C=C(N2)C(=O)O,1,1,16732-73-3,0,N4,4,161
AA1,"E43_3-(TERT-BUTYL)-1-METHYL-1H-PYRAZOLE-CARBOXYLIC ACID, 95%",CC(C)(C)C1=NN(C(=C1)C(=O)O)C,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3cc(C(C)(C)C)nn3C)CCC[C@]21C,59.81,11.3,15.9,91.7,0.0,43,182.22,0.2,Electrophile,acid01-D5,1,2,7,dkmD@BXDrJZJHjQaZfjjP@,CC(C)(C)C1=NN(C(=C1)C(=O)O)C,1,1,175277-11-9,0,N1,1,162
AA13,"E43_3-(TERT-BUTYL)-1-METHYL-1H-PYRAZOLE-CARBOXYLIC ACID, 95%",CC(C)(C)C1=NN(C(=C1)C(=O)O)C,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3cc(C(C)(C)C)nn3C)C1CC2,1.08,11.1,91.1,7.1,-1.0,43,182.22,0.2,Electrophile,acid01-D5,1,2,7,dkmD@BXDrJZJHjQaZfjjP@,CC(C)(C)C1=NN(C(=C1)C(=O)O)C,1,1,175277-11-9,0,N2,2,162
AA25,"E43_3-(TERT-BUTYL)-1-METHYL-1H-PYRAZOLE-CARBOXYLIC ACID, 95%",CC(C)(C)C1=NN(C(=C1)C(=O)O)C,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4cc(C(C)(C)C)nn4C)CCC[C@]3(C)C2CC1,6.3,9.6,60.3,0.0,-1.0,43,182.22,0.2,Electrophile,acid01-D5,1,2,7,dkmD@BXDrJZJHjQaZfjjP@,CC(C)(C)C1=NN(C(=C1)C(=O)O)C,1,1,175277-11-9,0,N3,3,162
AA37,"E43_3-(TERT-BUTYL)-1-METHYL-1H-PYRAZOLE-CARBOXYLIC ACID, 95%",CC(C)(C)C1=NN(C(=C1)C(=O)O)C,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4cc(C(C)(C)C)nn4C)c(C(C)C)cc3CCC12,14.2,0.0,0.0,0.0,-1.0,43,182.22,0.2,Electrophile,acid01-D5,1,2,7,dkmD@BXDrJZJHjQaZfjjP@,CC(C)(C)C1=NN(C(=C1)C(=O)O)C,1,1,175277-11-9,0,N4,4,162
Q8,"E44_4-PYRAZOLECARBOXYLIC ACID, 97+%",C1=C(C=NN1)C(=O)O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3cn[nH]c3)CCC[C@]21C,19.15,19.2,50.0,22.1,-1.0,44,112.09,0.2,Electrophile,acid01-D8,1,2,7,daED@FxDR[e[fiZ@@,C1=C(C=NN1)C(=O)O,1,1,37718-11-9,0,N1,1,163
Q20,"E44_4-PYRAZOLECARBOXYLIC ACID, 97+%",C1=C(C=NN1)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3cn[nH]c3)C1CC2,1.97,2.0,49.9,8.0,-1.0,44,112.09,0.2,Electrophile,acid01-D8,1,2,7,daED@FxDR[e[fiZ@@,C1=C(C=NN1)C(=O)O,1,1,37718-11-9,0,N2,2,163
Q32,"E44_4-PYRAZOLECARBOXYLIC ACID, 97+%",C1=C(C=NN1)C(=O)O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4cn[nH]c4)CCC[C@]3(C)C2CC1,13.5,0.0,0.0,3.1,-1.0,44,112.09,0.2,Electrophile,acid01-D8,1,2,7,daED@FxDR[e[fiZ@@,C1=C(C=NN1)C(=O)O,1,1,37718-11-9,0,N3,3,163
Q44,"E44_4-PYRAZOLECARBOXYLIC ACID, 97+%",C1=C(C=NN1)C(=O)O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4cn[nH]c4)c(C(C)C)cc3CCC12,15.4,2.3,13.1,0.0,-1.0,44,112.09,0.2,Electrophile,acid01-D8,1,2,7,daED@FxDR[e[fiZ@@,C1=C(C=NN1)C(=O)O,1,1,37718-11-9,0,N4,4,163
X8,"E62_5-FORMYL-2,4-DIMETHYLPYRROLE-3-CARBOXYLIC ACID, 96%",CC1=C(NC(=C1C(=O)O)C)C=O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,Cc1[nH]c(C=O)c(C)c1CNC[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@@H]12,41.5,0.0,0.0,0.0,-1.0,62,167.16,0.2,Electrophile,acid01-F4,1,2,7,dcNL@FAMrJZJJGLKSTtp@@,CC1=C(NC(=C1C(=O)O)C)C=O,1,1,253870-02-9,0,N1,1,164
X20,"E62_5-FORMYL-2,4-DIMETHYLPYRROLE-3-CARBOXYLIC ACID, 96%",CC1=C(NC(=C1C(=O)O)C)C=O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,Cc1[nH]c(C=O)c(C)c1CNC[C@]1(C)CCC[C@]2(C)c3cc(O)c(C(C)C)cc3CCC12,2.2,0.0,0.0,2.3,-1.0,62,167.16,0.2,Electrophile,acid01-F4,1,2,7,dcNL@FAMrJZJJGLKSTtp@@,CC1=C(NC(=C1C(=O)O)C)C=O,1,1,253870-02-9,0,N2,2,164
X32,"E62_5-FORMYL-2,4-DIMETHYLPYRROLE-3-CARBOXYLIC ACID, 96%",CC1=C(NC(=C1C(=O)O)C)C=O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,Cc1[nH]c(C=O)c(C)c1CNC[C@]1(C)CCC[C@]2(C)C3CCC(C(C)C)=CC3=CCC12,14.4,0.0,0.0,7.0,-1.0,62,167.16,0.2,Electrophile,acid01-F4,1,2,7,dcNL@FAMrJZJJGLKSTtp@@,CC1=C(NC(=C1C(=O)O)C)C=O,1,1,253870-02-9,0,N3,3,164
X44,"E62_5-FORMYL-2,4-DIMETHYLPYRROLE-3-CARBOXYLIC ACID, 96%",CC1=C(NC(=C1C(=O)O)C)C=O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4c(C)[nH]c(C=O)c4C)c(C(C)C)cc3CCC12,8.7,0.0,0.0,0.0,-1.0,62,167.16,0.2,Electrophile,acid01-F4,1,2,7,dcNL@FAMrJZJJGLKSTtp@@,CC1=C(NC(=C1C(=O)O)C)C=O,1,1,253870-02-9,0,N4,4,164
G2,"E63_5-(FURAN-2-YL)-1,2-OXAZOLE-3-CARBOXYLIC ACID",C1=COC(=C1)C2=CC(=NO2)C(=O)O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3cc(-c4ccco4)on3)CCC[C@]21C,22.03,20.1,47.7,0.0,-1.0,63,179.13,0.2,Electrophile,acid01-F5,1,2,7,dk^B@BAFeInWYV{SZZZZd@@,C1=COC(=C1)C2=CC(=NO2)C(=O)O,1,1,98434-06-1,0,N1,1,165
G14,"E63_5-(FURAN-2-YL)-1,2-OXAZOLE-3-CARBOXYLIC ACID",C1=COC(=C1)C2=CC(=NO2)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3cc(-c4ccco4)on3)C1CC2,2.02,12.7,86.2,5.3,-1.0,63,179.13,0.2,Electrophile,acid01-F5,1,2,7,dk^B@BAFeInWYV{SZZZZd@@,C1=COC(=C1)C2=CC(=NO2)C(=O)O,1,1,98434-06-1,0,N2,2,165
G26,"E63_5-(FURAN-2-YL)-1,2-OXAZOLE-3-CARBOXYLIC ACID",C1=COC(=C1)C2=CC(=NO2)C(=O)O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4cc(-c5ccco5)on4)CCC[C@]3(C)C2CC1,8.7,21.9,71.6,0.0,-1.0,63,179.13,0.2,Electrophile,acid01-F5,1,2,7,dk^B@BAFeInWYV{SZZZZd@@,C1=COC(=C1)C2=CC(=NO2)C(=O)O,1,1,98434-06-1,0,N3,3,165
G38,"E63_5-(FURAN-2-YL)-1,2-OXAZOLE-3-CARBOXYLIC ACID",C1=COC(=C1)C2=CC(=NO2)C(=O)O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4cc(-c5ccco5)on4)c(C(C)C)cc3CCC12,5.7,8.8,60.6,0.0,-1.0,63,179.13,0.2,Electrophile,acid01-F5,1,2,7,dk^B@BAFeInWYV{SZZZZd@@,C1=COC(=C1)C2=CC(=NO2)C(=O)O,1,1,98434-06-1,0,N4,4,165
H2,"E64_2-(FURAN-2-YL)-1,3-THIAZOLE-4-CARBOXYLIC ACID",C1=COC(=C1)C2=NC(=CS2)C(=O)O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3csc(-c4ccco4)n3)CCC[C@]21C,35.5,59.4,62.6,92.4,2.04,64,195.2,0.2,Electrophile,acid01-F6,1,2,7,dk^L`L[S@HRf^U[JeZYfii@@,C1=COC(=C1)C2=NC(=CS2)C(=O)O,1,1,115299-13-3,0,N1,1,166
H14,"E64_2-(FURAN-2-YL)-1,3-THIAZOLE-4-CARBOXYLIC ACID",C1=COC(=C1)C2=NC(=CS2)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3csc(-c4ccco4)n3)C1CC2,0.0,4.1,100.0,6.6,-1.0,64,195.2,0.2,Electrophile,acid01-F6,1,2,7,dk^L`L[S@HRf^U[JeZYfii@@,C1=COC(=C1)C2=NC(=CS2)C(=O)O,1,1,115299-13-3,0,N2,2,166
H26,"E64_2-(FURAN-2-YL)-1,3-THIAZOLE-4-CARBOXYLIC ACID",C1=COC(=C1)C2=NC(=CS2)C(=O)O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4csc(-c5ccco5)n4)CCC[C@]3(C)C2CC1,7.8,40.5,83.9,21.0,-1.0,64,195.2,0.2,Electrophile,acid01-F6,1,2,7,dk^L`L[S@HRf^U[JeZYfii@@,C1=COC(=C1)C2=NC(=CS2)C(=O)O,1,1,115299-13-3,0,N3,3,166
H38,"E64_2-(FURAN-2-YL)-1,3-THIAZOLE-4-CARBOXYLIC ACID",C1=COC(=C1)C2=NC(=CS2)C(=O)O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4csc(-c5ccco5)n4)c(C(C)C)cc3CCC12,0.0,34.8,100.0,4.1,-1.0,64,195.2,0.2,Electrophile,acid01-F6,1,2,7,dk^L`L[S@HRf^U[JeZYfii@@,C1=COC(=C1)C2=NC(=CS2)C(=O)O,1,1,115299-13-3,0,N4,4,166
L2,"E69_3-FLUOROISONICOTINIC ACID, 98%",C1=CN=CC(=C1C(=O)O)F,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3ccncc3F)CCC[C@]21C,39.2,18.8,32.4,98.3,0.0,69,141.1,0.2,Electrophile,acid01-F13,1,2,7,deVD`FxPdDfYYZXHF@@@,C1=CN=CC(=C1C(=O)O)F,1,1,393-53-3,0,N1,1,167
L14,"E69_3-FLUOROISONICOTINIC ACID, 98%",C1=CN=CC(=C1C(=O)O)F,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3ccncc3F)C1CC2,2.9,2.1,41.8,20.8,-1.0,69,141.1,0.2,Electrophile,acid01-F13,1,2,7,deVD`FxPdDfYYZXHF@@@,C1=CN=CC(=C1C(=O)O)F,1,1,393-53-3,0,N2,2,167
L26,"E69_3-FLUOROISONICOTINIC ACID, 98%",C1=CN=CC(=C1C(=O)O)F,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4ccncc4F)CCC[C@]3(C)C2CC1,24.3,6.8,21.8,25.7,-1.0,69,141.1,0.2,Electrophile,acid01-F13,1,2,7,deVD`FxPdDfYYZXHF@@@,C1=CN=CC(=C1C(=O)O)F,1,1,393-53-3,0,N3,3,167
L38,"E69_3-FLUOROISONICOTINIC ACID, 98%",C1=CN=CC(=C1C(=O)O)F,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccncc4F)c(C(C)C)cc3CCC12,15.1,1.1,6.7,8.7,-1.0,69,141.1,0.2,Electrophile,acid01-F13,1,2,7,deVD`FxPdDfYYZXHF@@@,C1=CN=CC(=C1C(=O)O)F,1,1,393-53-3,0,N4,4,167
T2,E79_8-FLUOROQUINOLINE-2-CARBOXYLIC ACID,C1=CC2=C(C(=C1)F)N=C(C=C2)C(=O)O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3ccc4cccc(F)c4n3)CCC[C@]21C,33.1,30.4,47.9,100.0,8.35,79,191.16,0.2,Electrophile,acid02-A8,1,2,7,dg~D`BNpdLbbbRfacRNp@@Pp@@,C1=CC2=C(C(=C1)F)N=C(C=C2)C(=O)O,1,1,914208-13-2,0,N1,1,168
T14,E79_8-FLUOROQUINOLINE-2-CARBOXYLIC ACID,C1=CC2=C(C(=C1)F)N=C(C=C2)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3ccc4cccc(F)c4n3)C1CC2,1.5,24.9,94.4,7.2,-1.0,79,191.16,0.2,Electrophile,acid02-A8,1,2,7,dg~D`BNpdLbbbRfacRNp@@Pp@@,C1=CC2=C(C(=C1)F)N=C(C=C2)C(=O)O,1,1,914208-13-2,0,N2,2,168
T26,E79_8-FLUOROQUINOLINE-2-CARBOXYLIC ACID,C1=CC2=C(C(=C1)F)N=C(C=C2)C(=O)O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4ccc5cccc(F)c5n4)CCC[C@]3(C)C2CC1,12.0,40.2,77.0,60.7,-1.0,79,191.16,0.2,Electrophile,acid02-A8,1,2,7,dg~D`BNpdLbbbRfacRNp@@Pp@@,C1=CC2=C(C(=C1)F)N=C(C=C2)C(=O)O,1,1,914208-13-2,0,N3,3,168
T38,E79_8-FLUOROQUINOLINE-2-CARBOXYLIC ACID,C1=CC2=C(C(=C1)F)N=C(C=C2)C(=O)O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccc5cccc(F)c5n4)c(C(C)C)cc3CCC12,9.8,33.1,77.1,45.4,-1.0,79,191.16,0.2,Electrophile,acid02-A8,1,2,7,dg~D`BNpdLbbbRfacRNp@@Pp@@,C1=CC2=C(C(=C1)F)N=C(C=C2)C(=O)O,1,1,914208-13-2,0,N4,4,168
X2,"E84_6-METHYLPYRIDINE-2-CARBOXYLIC ACID, 98.0+%",CC1=NC(=CC=C1)C(=O)O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,Cc1cccc(CNC[C@]2(C)CCC[C@]3(C)c4ccc(C(C)C)cc4CC[C@@H]23)n1,36.2,38.7,51.7,83.4,0.0,84,137.14,0.2,Electrophile,acid02-A14,1,2,7,deVD@BADfyVxV`@`@@,CC1=NC(=CC=C1)C(=O)O,1,1,934-60-1,0,N1,1,169
X14,"E84_6-METHYLPYRIDINE-2-CARBOXYLIC ACID, 98.0+%",CC1=NC(=CC=C1)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,Cc1cccc(CNC[C@]2(C)CCC[C@]3(C)c4cc(O)c(C(C)C)cc4CCC23)n1,0.0,3.1,100.0,0.0,-1.0,84,137.14,0.2,Electrophile,acid02-A14,1,2,7,deVD@BADfyVxV`@`@@,CC1=NC(=CC=C1)C(=O)O,1,1,934-60-1,0,N2,2,169
X26,"E84_6-METHYLPYRIDINE-2-CARBOXYLIC ACID, 98.0+%",CC1=NC(=CC=C1)C(=O)O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,Cc1cccc(CNC[C@]2(C)CCC[C@]3(C)C4CCC(C(C)C)=CC4=CCC23)n1,8.3,8.3,50.1,6.5,-1.0,84,137.14,0.2,Electrophile,acid02-A14,1,2,7,deVD@BADfyVxV`@`@@,CC1=NC(=CC=C1)C(=O)O,1,1,934-60-1,0,N3,3,169
X38,"E84_6-METHYLPYRIDINE-2-CARBOXYLIC ACID, 98.0+%",CC1=NC(=CC=C1)C(=O)O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4cccc(C)n4)c(C(C)C)cc3CCC12,16.7,14.6,46.7,0.0,-1.0,84,137.14,0.2,Electrophile,acid02-A14,1,2,7,deVD@BADfyVxV`@`@@,CC1=NC(=CC=C1)C(=O)O,1,1,934-60-1,0,N4,4,169
AC2,E92_1-benzylpiperidine-3-carboxylic acid,C1CC(CN(C1)CC2=CC=CC=C2)C(=O)O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCC3CCCN(Cc4ccccc4)C3)CCC[C@]21C,48.4,16.3,25.2,64.6,-1.0,92,219.28,0.2,Electrophile,acid02-B9,1,2,7,f`q``@F@QdTtRTJbRxIwfjjh@Hab`@,C1CC(CN(C1)CC2=CC=CC=C2)C(=O)O,1,1,141943-04-6,0,N1,1,170
AC14,E92_1-benzylpiperidine-3-carboxylic acid,C1CC(CN(C1)CC2=CC=CC=C2)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCC3CCCN(Cc4ccccc4)C3)C1CC2,0.0,0.0,0.0,0.0,-1.0,92,219.28,0.2,Electrophile,acid02-B9,1,2,7,f`q``@F@QdTtRTJbRxIwfjjh@Hab`@,C1CC(CN(C1)CC2=CC=CC=C2)C(=O)O,1,1,141943-04-6,0,N2,2,170
