gene_id,entrezgene_id,external_gene_name,description,transcript_id(s),14340-YK-1,14340-YK-2,14340-YK-3,14340-YK-4,14340-YK-5,14340-YK-6,14340-YK-7,14340-YK-8,14340-YK-9
ENSG00000004866,"798,293,655",ST7,suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351],"ENST00000265437,ENST00000323984,ENST00000393443,ENST00000393444,ENST00000393446,ENST00000393447,ENST00000393449,ENST00000393451,ENST00000417919,ENST00000420755,ENST00000422922,ENST00000432298,ENST00000434836,ENST00000438863,ENST00000443979,ENST00000446490,ENST00000449366,ENST00000462544,ENST00000464020,ENST00000465133,ENST00000465641,ENST00000467538,ENST00000477742,ENST00000485394,ENST00000487459,ENST00000489293,ENST00000490039,ENST00000543837",9889.46,10951.74,11265.26,14076.41,14316.86,11721.08,11926.3,10957.81,11078.25
ENSG00000004897,996,CDC27,cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728],"ENST00000066544,ENST00000525495,ENST00000526866,ENST00000527547,ENST00000528147,ENST00000528748,ENST00000531206,ENST00000532575,ENST00000532893,ENST00000533415,ENST00000570740,ENST00000570818,ENST00000571643,ENST00000573502,ENST00000573550,ENST00000574304,ENST00000575483,ENST00000575830,ENST00000576484",7463,8907,8945.94,8531.96,8562,7530.97,8625.97,8346,8175.97
ENSG00000004939,6521,SLC4A1,solute carrier family 4 member 1 (Diego blood group) [Source:HGNC Symbol;Acc:HGNC:11027],"ENST00000262418,ENST00000399246,ENST00000471005,ENST00000498270",0,0,2,0,0,0,1,0,0
ENSG00000004948,799,CALCR,calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440],"ENST00000394441,ENST00000415529,ENST00000423724,ENST00000426151,ENST00000649521",0,0,0,0,0,2,0,0,0
ENSG00000004961,3052,HCCS,holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837],"ENST00000321143,ENST00000380762,ENST00000380763",2869,3183,3104,2902,3013,2563,2877,2746,2684
ENSG00000004975,1856,DVL2,dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086],"ENST00000005340,ENST00000571745,ENST00000572285,ENST00000573354,ENST00000574143,ENST00000574591,ENST00000574642,ENST00000575086,ENST00000575458,ENST00000575756,ENST00000576285,ENST00000576439,ENST00000576840,ENST00000576949,ENST00000577154",4195,4424,4626,5500,5353,4745,4730,4302,4390
ENSG00000005001,64063,PRSS22,serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368],"ENST00000161006,ENST00000570950,ENST00000571228,ENST00000572061,ENST00000574768,ENST00000575164,ENST00000576381,ENST00000577177",4,3,1,3,3,8,7,2,1
ENSG00000005007,5976,UPF1,UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962],"ENST00000262803,ENST00000594243,ENST00000594504,ENST00000596842,ENST00000598209,ENST00000598471,ENST00000599848,ENST00000600012,ENST00000600310,ENST00000600689,ENST00000600868,ENST00000601689,ENST00000601981,ENST00000704676,ENST00000704677,ENST00000704678,ENST00000704679",10226,11687,12573,11806,11652,10139,11392,10527,10627
ENSG00000005020,8935,SKAP2,src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687],"ENST00000345317,ENST00000432747,ENST00000468712,ENST00000481204,ENST00000487720,ENST00000489977,ENST00000490456,ENST00000495802,ENST00000497511",4633,4984,5162,5789,5642,4705,4974,4926,4967
ENSG00000005022,292,SLC25A5,solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991],"ENST00000317881,ENST00000460013,ENST00000463551,ENST00000475354",45930,48692,49242,46346,49523,40106,47219,41756,43367
ENSG00000005059,55013,MCUB,mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076],"ENST00000394650,ENST00000452915,ENST00000472310,ENST00000494604,ENST00000515114",134,139,122,130,148,125,154,114,111
ENSG00000005073,3207,HOXA11,homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101],"ENST00000006015,ENST00000517402",17,10,13,10,10,20,14,11,12
ENSG00000005075,5439,POLR2J,RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197],ENST00000292614,5249.51,4975.19,5449.43,5008.91,5498.46,4466.13,5066.84,4531.03,4725.31
ENSG00000005100,56919,DHX33,DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718],"ENST00000225296,ENST00000433302,ENST00000572490,ENST00000574023,ENST00000575153",3926,4583,4496,4582,4368,3966,4518,4178,4187
ENSG00000005102,4222,MEOX1,mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013],"ENST00000318579,ENST00000393661,ENST00000549132",0,0,0,0,0,0,0,0,0
ENSG00000005108,221981,THSD7A,thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207],"ENST00000408005,ENST00000423059,ENST00000480061,ENST00000497575",388,499,490,264,206,194,321,364,414
ENSG00000005156,3980,LIG3,DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600],"ENST00000262327,ENST00000378526,ENST00000585370,ENST00000585740,ENST00000585941,ENST00000586058,ENST00000586119,ENST00000586407,ENST00000586435,ENST00000588109,ENST00000588713,ENST00000590181,ENST00000590630,ENST00000592244,ENST00000592690,ENST00000593099",5743,6645,6797,6723,6145,5453,6210,6017,6244
ENSG00000005175,79657,RPAP3,RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151],"ENST00000005386,ENST00000380650,ENST00000432584,ENST00000547706,ENST00000548211,ENST00000548296,ENST00000551293",3619,4248,4037,4467,4349,3736,4081,3817,3801
ENSG00000005187,6296,ACSM3,acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522],"ENST00000289416,ENST00000440284,ENST00000501740,ENST00000561499,ENST00000561584,ENST00000561795,ENST00000562251,ENST00000563914,ENST00000564701,ENST00000567006,ENST00000567387,ENST00000567711,ENST00000568235,ENST00000569141,ENST00000614721",1759,1935,2011,2037,2036,1772,2063,1941,1778
ENSG00000005189,81691,REXO5,RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661],"ENST00000261377,ENST00000348433,ENST00000561474,ENST00000563045,ENST00000563068,ENST00000563617,ENST00000564200,ENST00000564274,ENST00000565340,ENST00000566276,ENST00000566518,ENST00000566993,ENST00000567297,ENST00000568046,ENST00000568334,ENST00000568476,ENST00000568501,ENST00000568647,ENST00000568894",1047,1108,1223,1061,966,849,1045,1026,988
ENSG00000005194,57019,CIAPIN1,cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050],"ENST00000394391,ENST00000563341,ENST00000563561,ENST00000564885,ENST00000565368,ENST00000565786,ENST00000565961,ENST00000566284,ENST00000567518,ENST00000567751,ENST00000568940,ENST00000569246,ENST00000569370,ENST00000569979,ENST00000570000",4501,4847,4936,4840,4964.99,4019,4782.99,4231.37,4354
ENSG00000005206,56928,SPPL2B,signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627],"ENST00000585725,ENST00000586111,ENST00000586332,ENST00000587851,ENST00000589515,ENST00000593243,ENST00000610743,ENST00000612623,ENST00000613503,ENST00000614784,ENST00000614794,ENST00000618220,ENST00000621568,ENST00000622308",2037.7,2107.58,2247.97,2321.88,2220.4,1939.62,2005.87,1973.74,1831
ENSG00000005238,80256,ATOSB,atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666],"ENST00000322813,ENST00000378557,ENST00000378561,ENST00000378566,ENST00000488109,ENST00000603301,ENST00000605104,ENST00000605244,ENST00000605392",959,1008,1065,1092,1115,988,1013,939,939
ENSG00000005243,51226,COPZ2,COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356],"ENST00000579263,ENST00000580174,ENST00000580409,ENST00000581637,ENST00000581756,ENST00000583414,ENST00000584955,ENST00000585182,ENST00000612370,ENST00000621465",1,3,6,3,3,0,3,0,2
ENSG00000005249,5577,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392],"ENST00000265717,ENST00000393613,ENST00000488792,ENST00000706580,ENST00000706581,ENST00000706582,ENST00000706583,ENST00000706584,ENST00000706585,ENST00000706586,ENST00000706587,ENST00000706588,ENST00000706589,ENST00000706590,ENST00000706591,ENST00000706592,ENST00000706593",2512,2762,2801,2963,3057,2479,2591,2608,2584
ENSG00000005302,10943,MSL3,MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370],"ENST00000312196,ENST00000337339,ENST00000361672,ENST00000380691,ENST00000380692,ENST00000380693,ENST00000398527,ENST00000421368,ENST00000467141,ENST00000468149,ENST00000473380,ENST00000476743,ENST00000478462,ENST00000482871,ENST00000483645,ENST00000494268,ENST00000647599,ENST00000647701,ENST00000647839,ENST00000647857,ENST00000647869,ENST00000647985,ENST00000648013,ENST00000648120,ENST00000648207,ENST00000648287,ENST00000648545,ENST00000648614,ENST00000648656,ENST00000648692,ENST00000648889,ENST00000648918,ENST00000649078,ENST00000649130,ENST00000649271,ENST00000649308,ENST00000649420,ENST00000649602,ENST00000649649,ENST00000649684,ENST00000649685,ENST00000649785,ENST00000649797,ENST00000649851,ENST00000649988,ENST00000650050,ENST00000650106,ENST00000650215,ENST00000650370,ENST00000650628",1807,1983,2092,1950,1925,1747,1902,1788,1826
ENSG00000005339,1387,CREBBP,CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348],"ENST00000262367,ENST00000382070,ENST00000570939,ENST00000571763,ENST00000571826,ENST00000572134,ENST00000572569,ENST00000573517,ENST00000573672,ENST00000574740,ENST00000575237,ENST00000576720,ENST00000634839,ENST00000635753,ENST00000635899,ENST00000635919,ENST00000636002,ENST00000636895,ENST00000637492,ENST00000638158",4668,5467,5623,5574,5352,4334,5409,4820,5101
ENSG00000005379,9256,TSPOAP1,TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831],"ENST00000268893,ENST00000343736,ENST00000577871,ENST00000578486,ENST00000578511,ENST00000580669,ENST00000581675,ENST00000581692,ENST00000582679,ENST00000583624,ENST00000585149",27,45,42,58,50,31,28,31,47
ENSG00000005381,4353,MPO,myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218],"ENST00000225275,ENST00000577220,ENST00000578493,ENST00000580005,ENST00000581022,ENST00000699291,ENST00000699292",0,0,0,0,0,0,0,0,0
ENSG00000005421,5444,PON1,paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204],"ENST00000222381,ENST00000433729,ENST00000462594,ENST00000470502",2,1,0,0,1,0,1,0,0
ENSG00000005436,6936,GCFC2,GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317],"ENST00000321027,ENST00000409857,ENST00000427862,ENST00000442309,ENST00000470197,ENST00000470285,ENST00000470503,ENST00000472230,ENST00000486016,ENST00000492826,ENST00000541687",3449,3948,4060,4011,3768,3405,3914,3641,3699
ENSG00000005448,84058,WDR54,WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770],"ENST00000348227,ENST00000409791,ENST00000461531,ENST00000465134,ENST00000468778,ENST00000469321,ENST00000469932,ENST00000475328,ENST00000480089,ENST00000482605,ENST00000482880,ENST00000493982",1063,1190,1194,976,1169,884,1056,947,938
ENSG00000005469,54677,CROT,carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366],"ENST00000331536,ENST00000412227,ENST00000419147,ENST00000442291,ENST00000469785,ENST00000479014,ENST00000488850",2914,3287,3295,2784,2810,2577,3178,2892,2883
ENSG00000005471,5244,ABCB4,ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45],"ENST00000265723,ENST00000359206,ENST00000417608,ENST00000440025,ENST00000453593,ENST00000467079,ENST00000467983,ENST00000469770,ENST00000473795,ENST00000643670,ENST00000644106,ENST00000649586",5,10,7,7,5,11,4,9,5
ENSG00000005483,55904,KMT2E,lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541],"ENST00000257745,ENST00000311117,ENST00000334884,ENST00000415513,ENST00000468607,ENST00000473063,ENST00000474203,ENST00000476671,ENST00000478079,ENST00000478990,ENST00000479838,ENST00000480368,ENST00000482560,ENST00000485619,ENST00000495267,ENST00000496191,ENST00000622386,ENST00000653259,ENST00000659776,ENST00000667857,ENST00000671314,ENST00000700336,ENST00000700500",4405,4950,5137,5523,4846,4511,4944,5090,4876
ENSG00000005486,57414,RHBDD2,rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082],"ENST00000006777,ENST00000318622,ENST00000428119,ENST00000454791,ENST00000466232,ENST00000467406,ENST00000468304,ENST00000468644,ENST00000476218",5383,5742,5806,5904,6068,5104,5587,5091,5231
ENSG00000005513,30812,SOX8,SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203],"ENST00000293894,ENST00000566034,ENST00000711625,ENST00000711626,ENST00000711627,ENST00000711628",328,333,346,413,455,377,368,341,355
ENSG00000005700,25998,IBTK,inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853],"ENST00000306270,ENST00000369751,ENST00000445419,ENST00000471036,ENST00000503400,ENST00000503631,ENST00000505222,ENST00000508381,ENST00000510291,ENST00000610980",4356,5317,5557,6240,5638,5185,5635,5488,5362
ENSG00000005801,7748,ZNF195,zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986],"ENST00000005082,ENST00000330692,ENST00000343338,ENST00000354599,ENST00000399602,ENST00000427810,ENST00000429541,ENST00000438262,ENST00000524857,ENST00000525313,ENST00000525502,ENST00000526501,ENST00000526540,ENST00000526598,ENST00000526601,ENST00000527386,ENST00000528218,ENST00000528410,ENST00000528636,ENST00000528796,ENST00000529085,ENST00000529228,ENST00000529678,ENST00000529789,ENST00000530643,ENST00000532539,ENST00000533036,ENST00000534569,ENST00000618467,ENST00000620374,ENST00000649622",1766,1916,1971,1969,1867,1640,1947,1886,1836
ENSG00000005810,23077,MYCBP2,MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386],"ENST00000357337,ENST00000429715,ENST00000466564,ENST00000474882,ENST00000485061,ENST00000486679,ENST00000544440,ENST00000682321,ENST00000683697,ENST00000683823,ENST00000684354,ENST00000695078,ENST00000695079,ENST00000695080,ENST00000695081,ENST00000695082,ENST00000695083,ENST00000695084,ENST00000695085,ENST00000695086,ENST00000695087,ENST00000695088,ENST00000695089,ENST00000695090,ENST00000695091,ENST00000695092,ENST00000695093,ENST00000695094,ENST00000695095",7944,10075,10385,10286,9844,7811,10333,9467,9884
ENSG00000005812,26224,FBXL3,F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599],"ENST00000355619,ENST00000417323,ENST00000470210,ENST00000472949,ENST00000477982,ENST00000485797",1996,2321,2348,2160,2187,1915,2150,2116,2150
ENSG00000005844,3683,ITGAL,integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148],"ENST00000356798,ENST00000358164,ENST00000433423,ENST00000562020,ENST00000562652,ENST00000562857,ENST00000563615,ENST00000564632,ENST00000564935,ENST00000565348,ENST00000565864,ENST00000566149,ENST00000566267,ENST00000568012,ENST00000568926,ENST00000568987,ENST00000569725,ENST00000676652,ENST00000677830,ENST00000678203,ENST00000678574,ENST00000679323",6,3,4,6,2,0,1,1,7
ENSG00000005882,5164,PDK2,pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810],"ENST00000007708,ENST00000503076,ENST00000503176,ENST00000503614,ENST00000505440,ENST00000505897,ENST00000506242,ENST00000506647,ENST00000508030,ENST00000508960,ENST00000510219,ENST00000511026,ENST00000512204,ENST00000512238,ENST00000515040,ENST00000614357",1333,1326,1399,1603,1610,1364,1372,1376,1374
ENSG00000005884,3675,ITGA3,integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139],"ENST00000007722,ENST00000320031,ENST00000504417,ENST00000505306,ENST00000505552,ENST00000505612,ENST00000506401,ENST00000506437,ENST00000506827,ENST00000507771,ENST00000508100,ENST00000510809,ENST00000512553,ENST00000514834,ENST00000515147,ENST00000570989",298,356,344,418,441,357,366,306,315
ENSG00000005889,7543,ZFX,zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869],"ENST00000304543,ENST00000338565,ENST00000379177,ENST00000379188,ENST00000419690,ENST00000428571,ENST00000459724,ENST00000474385,ENST00000480195,ENST00000497813,ENST00000539115",2221,2917,2982,2651,2541,2354,2731.51,2790,2742.55
ENSG00000005893,3920,LAMP2,lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501],"ENST00000200639,ENST00000371335,ENST00000434600,ENST00000486593,ENST00000706600",12651,14279,14269,16991,16564,14309,15102,14330,14527
ENSG00000005961,3674,ITGA2B,integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138],"ENST00000262407,ENST00000587295,ENST00000589645,ENST00000591990,ENST00000592075,ENST00000592226,ENST00000592253,ENST00000592462,ENST00000592944,ENST00000648408",4,2,7,8,8,3,2,1,1
ENSG00000005981,51666,ASB4,ankyrin repeat and SOCS box containing 4 [Source:HGNC Symbol;Acc:HGNC:16009],"ENST00000257621,ENST00000325885,ENST00000428113",0,0,0,0,0,0,0,0,0
ENSG00000006007,51573,GDE1,glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644],"ENST00000353258,ENST00000563645,ENST00000564172,ENST00000569773,ENST00000569899",4469,5145,4999,5396,5482,4650,4936,4593,4676
ENSG00000006015,55049,REX1BD,required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098],"ENST00000358607,ENST00000450195,ENST00000595077,ENST00000595490,ENST00000597371,ENST00000598375,ENST00000600997,ENST00000601736",2864,2738,3065,3036,3108,2542,2775,2436,2488
ENSG00000006016,9244,CRLF1,cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364],"ENST00000392386,ENST00000593286,ENST00000594325,ENST00000596360,ENST00000597131,ENST00000684169",12,16,7,13,15,8,17,13,8
ENSG00000006025,114881,OSBPL7,oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387],"ENST00000007414,ENST00000578461,ENST00000579728,ENST00000580140,ENST00000580226,ENST00000580808,ENST00000583167,ENST00000584698,ENST00000585051,ENST00000613735",5,2,4,2,4,0,1,1,2
ENSG00000006042,26022,TMEM98,transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529],"ENST00000261713,ENST00000394642,ENST00000395149,ENST00000439138,ENST00000578289,ENST00000579849,ENST00000582227,ENST00000583120,ENST00000583437",3389,3513,3658,3755,3836,3072,3621,3025,3207
ENSG00000006047,51087,YBX2,Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948],"ENST00000007699,ENST00000570627,ENST00000570720,ENST00000571127,ENST00000571464,ENST00000571485,ENST00000571834",28,25,26,37,35,19,38,25,24
ENSG00000006059,3883,KRT33A,keratin 33A [Source:HGNC Symbol;Acc:HGNC:6450],ENST00000007735,0,0,0,0,0,0,0,0,0
ENSG00000006062,9020,MAP3K14,mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853],"ENST00000344686,ENST00000376926,ENST00000586644,ENST00000592267,ENST00000617331,ENST00000680632",269,311,369,434,389,292,315,352,337
ENSG00000006071,6833,ABCC8,ATP binding cassette subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:59],"ENST00000302539,ENST00000389817,ENST00000524561,ENST00000525022,ENST00000526002,ENST00000526037,ENST00000526168,ENST00000526921,ENST00000527905,ENST00000528202,ENST00000528374,ENST00000529967,ENST00000530147,ENST00000531137,ENST00000531642,ENST00000531891,ENST00000531911,ENST00000532220,ENST00000532728,ENST00000612903,ENST00000635881,ENST00000642271,ENST00000642579,ENST00000642611,ENST00000642902,ENST00000643260,ENST00000643562,ENST00000643925,ENST00000644057,ENST00000644447,ENST00000644472,ENST00000644484,ENST00000644542,ENST00000644649,ENST00000644675,ENST00000644757,ENST00000644772,ENST00000645004,ENST00000645076,ENST00000645417,ENST00000645744,ENST00000645760,ENST00000645884,ENST00000646003,ENST00000646207,ENST00000646276,ENST00000646592,ENST00000646737,ENST00000646902,ENST00000646993,ENST00000647013,ENST00000647015,ENST00000647086,ENST00000647158,ENST00000682051,ENST00000682053,ENST00000682091,ENST00000682110,ENST00000682140,ENST00000682185,ENST00000682199,ENST00000682204,ENST00000682215,ENST00000682288,ENST00000682442,ENST00000682528,ENST00000682673,ENST00000682805,ENST00000682863,ENST00000682965,ENST00000683066,ENST00000683093,ENST00000683136,ENST00000683153,ENST00000683253,ENST00000683365,ENST00000683377,ENST00000683456,ENST00000683522,ENST00000683531,ENST00000683562,ENST00000683693,ENST00000683725,ENST00000683808,ENST00000684010,ENST00000684014,ENST00000684157,ENST00000684221,ENST00000684253,ENST00000684288,ENST00000684313,ENST00000684332,ENST00000684371,ENST00000684404,ENST00000684442,ENST00000684555,ENST00000684571,ENST00000684593,ENST00000684614,ENST00000684711",18,18,28,19,27,24,18,20,29
ENSG00000006116,10368,CACNG3,calcium voltage-gated channel auxiliary subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:1407],ENST00000005284,0,0,0,0,0,0,0,0,0
ENSG00000006118,54972,TMEM132A,transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092],"ENST00000005286,ENST00000453848,ENST00000534983,ENST00000535480,ENST00000536409,ENST00000536928,ENST00000537065,ENST00000537110,ENST00000538090,ENST00000540112,ENST00000540276,ENST00000543732,ENST00000544065,ENST00000544098",6962,7014,7592,7793,8001,6645,6906,6345,6654
ENSG00000006125,163,AP2B1,adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563],"ENST00000587805,ENST00000588093,ENST00000588116,ENST00000589774,ENST00000590432,ENST00000590538,ENST00000591561,ENST00000591610,ENST00000592167,ENST00000593014,ENST00000610402,ENST00000612035,ENST00000612116,ENST00000614600,ENST00000616681,ENST00000616784,ENST00000618940,ENST00000619183,ENST00000620039,ENST00000621668,ENST00000621914,ENST00000628168",21200,24575,24811,25398,24847,20843,24384,22700,23916
ENSG00000006128,6863,TAC1,tachykinin precursor 1 [Source:HGNC Symbol;Acc:HGNC:11517],"ENST00000319273,ENST00000346867,ENST00000350485,ENST00000491437,ENST00000495916",1,2,1,0,0,0,2,1,1
ENSG00000006194,10127,ZNF263,zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056],"ENST00000219069,ENST00000572748,ENST00000573578,ENST00000574253,ENST00000574674,ENST00000575332,ENST00000575823",2520.46,2662.26,2970.3,2881.49,2877.15,2447.98,2813.51,2533.66,2452.83
ENSG00000006210,6376,CX3CL1,C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647],"ENST00000006053,ENST00000563383,ENST00000564948,ENST00000565912",0,0,0,0,0,0,0,0,1
ENSG00000006282,64847,SPATA20,spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125],"ENST00000006658,ENST00000356488,ENST00000502911,ENST00000503063,ENST00000503127,ENST00000504265,ENST00000504271,ENST00000504334,ENST00000505085,ENST00000505336,ENST00000505456,ENST00000505559,ENST00000505656,ENST00000508528,ENST00000508598,ENST00000510917,ENST00000511347,ENST00000511605,ENST00000511845,ENST00000511937,ENST00000512181,ENST00000512416,ENST00000513618,ENST00000515526,ENST00000515619,ENST00000634597,ENST00000635113",9066.69,9668.54,9747,10580.41,10559,8842.52,9440.31,8806.9,8742.23
ENSG00000006283,8913,CACNA1G,calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394],"ENST00000352832,ENST00000354983,ENST00000358244,ENST00000359106,ENST00000360761,ENST00000416767,ENST00000429973,ENST00000442258,ENST00000502264,ENST00000503436,ENST00000503485,ENST00000503607,ENST00000504076,ENST00000505165,ENST00000506406,ENST00000506520,ENST00000507336,ENST00000507510,ENST00000507609,ENST00000507896,ENST00000510115,ENST00000510366,ENST00000511765,ENST00000511768,ENST00000512389,ENST00000513689,ENST00000513964,ENST00000514079,ENST00000514181,ENST00000514717,ENST00000515165,ENST00000515411,ENST00000515765,ENST00000570567",6,7,4,3,4,6,9,2,2
