"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000006712",6455.55161520101,0.0308930361832751,0.0289335496170704,0.169782129864466,0.451100588152143
"ENSG00000006715",3489.17277368952,-0.105279516145816,0.0439957519636333,0.000580006634644395,0.00893551397725689
"ENSG00000006740",1964.3097167658,-0.05699140121357,0.0453080092181293,0.0429416985144454,0.207811985134508
"ENSG00000006744",9740.7585168444,-0.0264381639193689,0.0245076733318756,0.193613168631802,0.48148303929944
"ENSG00000006747",197.980620049646,-0.0204431888269019,0.0619479637157898,0.384228997197962,0.681310591510807
"ENSG00000006756",3002.28623462097,-0.0294553765770222,0.0324722462433043,0.214713623607865,0.509823191504078
"ENSG00000006757",1914.61851023055,-0.0574989017232712,0.0452112626545706,0.0412141794036778,0.202894616274873
"ENSG00000006831",6723.90891425856,-0.0170017166288875,0.026657049716486,0.426536473616267,0.717937919536153
"ENSG00000006837",103.458546060753,0.00145521380824305,0.0610672300814727,0.944566299270469,NA
"ENSG00000007047",885.571517347143,-0.0380686588683422,0.0499956220933514,0.161140167986747,0.439948206790113
"ENSG00000007080",10773.5131119791,-0.0127523512388668,0.0304712526389651,0.576942440759356,0.813159106850045
"ENSG00000007168",8835.69606892346,0.0287537310964177,0.0243494168272436,0.155983279828727,0.431930862625751
"ENSG00000007174",69.821420607503,0.02657381191046,0.0784132445638099,0.202915040080394,NA
"ENSG00000007202",26136.103118781,0.0568467212278964,0.0316105530895585,0.0177533131364344,0.117236326536363
"ENSG00000007255",849.048999652318,-0.0321237224807237,0.0488100665803424,0.223989995743989,0.522001806717277
"ENSG00000007341",2173.85164122742,0.0160941921118249,0.0328450688852761,0.494794715984313,0.75950495906864
"ENSG00000007350",9.21500989616792,0.001298147000124,0.0815059724401714,0.899068473427405,NA
"ENSG00000007376",2959.86729130483,-0.0182765913202215,0.0345351729048837,0.446333995797249,0.7315031375491
"ENSG00000007384",956.357836259988,-0.027635842344789,0.0423669634731369,0.279140566767405,0.587649629080432
"ENSG00000007392",1822.0338569114,-0.0245869278272879,0.0355992236655635,0.313610920516413,0.621009376101986
"ENSG00000007402",246.828878871411,-0.0435381147715844,0.0687132858793213,0.120190139471332,0.376615216509652
"ENSG00000007516",320.035328900772,-0.0722147921435016,0.0809342794865577,0.0330432165977623,0.176592311733995
"ENSG00000007520",3847.13157689244,-0.0067221683807437,0.0329464317085316,0.774601050206079,0.911356761226289
