Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Electrophile,Electrophile SMILES,Electrophile Conc (M),Nucleophile,Nucleophile SMILES,Nucleophile Conc (M),Product,Product SMILES,Catalyst1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand1,Ligand1 SMILES,Ligand1 Conc (M),Ligand2,Ligand2 SMILES,Ligand2 Conc (M),Catalyst2,Catalyst2 SMILES,Catalyst2 Conc (M),BaseAcid,BaseAcid SMILES,BaseAcid Conc (M),ReductantOxidant,ReductantOxidant SMILES,ReductantOxidant Conc (M),Additive1,Additive1 SMILES,Additive1 Conc (M),Additive2,Additive2 SMILES,Additive2 Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,index_waters,t3-eic(+)[m+h]_product1 areaabs,ms tic(+)_product1 areaabs,t2-eic(+)[m+h]_n3 areaabs,ms tic(+)_n3 areaabs,t2-eic(+)[m+h]_n4 areaabs,ms tic(+)_n4 areaabs,t2-eic(+)[m+h]_product1 areaabs,t3-eic(+)[m+h]_n3 areaabs,t3-eic(+)[m+h]_n4 areaabs,nu/100000,prod/100000,prod/(nu+prod)*100,inhibition %,third score (inhibition/prod conv),inhibition % in 5-fold dilution
yk-1536-4-make-product,1536,80,,1536,S,13,E30_4-Bromophenylacetic acid,C1=CC(=CC=C1CC(=O)O)Br,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCCc3ccc(Br)cc3)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S13,85842.53017,0,,,,,0,,,0,0,0,17.3,0,0
yk-1536-4-make-product,1536,80,,1536,S,14,"E77_2-FLUORO-4-NITROBENZOIC ACID, 98%",C1=CC(=C(C=C1[N+](=O)[O-])F)C(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3ccc([N+](=O)[O-])cc3F)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S14,281032.4017,376713.2717,,,,,0,,,0.47,3.8,88.9,14.3,0.16,0
yk-1536-4-make-product,1536,80,,1536,S,15,E123_3-methoxybenzoic acid,COC1=CC=CC(=C1)C(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,COc1cccc(CNC[C@]2(C)CCC[C@]3(C)c4cc(O)c(C(C)C)cc4CCC23)c1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S15,850321.7058,966721.1877,,,,,0,,,2.25,9.7,81.1,34.6,0.43,0
yk-1536-4-make-product,1536,80,,1536,S,16,"E162_3,5-dichloropyridine-2-carboxylic acid",C1=C(C=NC(=C1Cl)C(=O)O)Cl,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3ncc(Cl)cc3Cl)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S16,1090993.511,2077798.58,,,,,0,,,0,20.8,100,33,0.33,0
yk-1536-4-make-product,1536,80,,1536,S,17,E205_2-(3-methoxyphenyl)acetic acid,COC1=CC=CC(=C1)CC(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,COc1cccc(CCNC[C@]2(C)CCC[C@]3(C)c4cc(O)c(C(C)C)cc4CCC23)c1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S17,90454.14789,0,,,,,0,,,0,0,0,21.4,0,0
yk-1536-4-make-product,1536,80,,1536,S,18,E256_1-Phenyl-1-cyclopropanecarboxylic acid,C1CC1(C2=CC=CC=C2)C(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCC3(c4ccccc4)CC3)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S18,9729.29281,66069.54894,,,,,0,,,1.21,0.7,35.3,35.7,1.01,0
yk-1536-4-make-product,1536,80,,1536,S,19,E304_3-(Naphthalen-1-yl)acrylic acid,C1=CC=C2C(=C1)C=CC=C2C=CC(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCC=Cc3cccc4ccccc34)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S19,8972.25667,0,,,,,0,,,0,0,0,30.7,0,0
yk-1536-4-make-product,1536,80,,1536,S,20,"E46_5-PHENYLVALERIC ACID, 99.0+%",C1=CC=C(C=C1)CCCCC(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCCCCCc3ccccc3)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S20,238531.4355,289393.3131,,,,,0,,,0,2.9,100,34.2,0.34,0
yk-1536-4-make-product,1536,80,,1536,S,21,E178_furan-3-carboxylic acid,C1=COC=C1C(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3ccoc3)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S21,200696.6356,275327.7513,,,,,0,,,0.6,2.8,82.1,40.5,0.49,0
yk-1536-4-make-product,1536,80,,1536,S,22,E271_Tetrahydro-2H-pyran-2-carboxylic acid,C1CCOC(C1)C(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCC3CCCCO3)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S22,24301.86311,80958.24265,,,,,0,,,0,0.8,100,31.2,0.31,0
yk-1536-4-make-product,1536,80,,1536,S,23,E339_Blank19,O=CO,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,MainProduct[1167],CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S23,0,121822.1615,,,,,126186.2802,,,0,1.2,100,0,0,0
yk-1536-4-make-product,1536,80,,1536,S,24,E371_Blank51,O=CO,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,MainProduct[1168],CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S24,0,0,,,,,0,,,0,0,0,0,0,0
yk-1536-4-make-product,1536,80,,1536,S,25,E30_4-Bromophenylacetic acid,C1=CC(=CC=C1CC(=O)O)Br,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCCc4ccc(Br)cc4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S25,1462585.497,1280667.218,38069.66127,344344.5597,0,0,0,0,0,3.4,12.8,79,-0.7,0,0
yk-1536-4-make-product,1536,80,,1536,S,26,"E77_2-FLUORO-4-NITROBENZOIC ACID, 98%",C1=CC(=C(C=C1[N+](=O)[O-])F)C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCc4ccc([N+](=O)[O-])cc4F)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S26,1070109.531,2144552.758,1351675.37,1906312.819,0,0,0,0,0,19.1,21.4,52.9,45.6,0.9,0
yk-1536-4-make-product,1536,80,,1536,S,27,E123_3-methoxybenzoic acid,COC1=CC=CC(=C1)C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,COc1cccc(CNC[C@]2(C)CCC[C@]3(C)C4CCC(C(C)C)=CC4=CCC23)c1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S27,585255.6884,524910,930765.5463,1017294.904,0,0,0,30826.63095,0,10.2,5.2,34,10.3,0.3,0
yk-1536-4-make-product,1536,80,,1536,S,28,"E162_3,5-dichloropyridine-2-carboxylic acid",C1=C(C=NC(=C1Cl)C(=O)O)Cl,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCc4ncc(Cl)cc4Cl)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S28,2312424.319,2972777.199,2063448.226,2234170.673,0,0,0,0,0,22.3,29.7,57.1,7.6,0.1,0
yk-1536-4-make-product,1536,80,,1536,S,29,E205_2-(3-methoxyphenyl)acetic acid,COC1=CC=CC(=C1)CC(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,COc1cccc(CCNC[C@]2(C)CCC[C@]3(C)C4CCC(C(C)C)=CC4=CCC23)c1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S29,247225.4209,215830.138,940905.2856,989440.5839,0,0,7204.44664,0,0,9.9,2.2,17.9,22.4,1.3,0
yk-1536-4-make-product,1536,80,,1536,S,30,E256_1-Phenyl-1-cyclopropanecarboxylic acid,C1CC1(C2=CC=CC=C2)C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCC4(c5ccccc5)CC4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S30,4374.7121,0,1165449.778,1245986.175,0,0,0,0,0,12.5,0,0,9.9,0,0
yk-1536-4-make-product,1536,80,,1536,S,31,E304_3-(Naphthalen-1-yl)acrylic acid,C1=CC=C2C(=C1)C=CC=C2C=CC(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCC=Cc4cccc5ccccc45)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S31,962876.0009,845516.3727,87353.8509,235626.0227,0,0,0,0,0,2.4,8.5,77.9,7.6,0.1,0
yk-1536-4-make-product,1536,80,,1536,S,32,"E46_5-PHENYLVALERIC ACID, 99.0+%",C1=CC=C(C=C1)CCCCC(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCCCCCc4ccccc4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S32,754829.1445,781815.3965,38279.53672,137785.1158,0,0,0,0,0,1.4,7.8,84.8,15.9,0.2,0
yk-1536-4-make-product,1536,80,,1536,S,33,E178_furan-3-carboxylic acid,C1=COC=C1C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCc4ccoc4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S33,669647.739,1328618.356,462283.3578,680526.3046,0,0,0,0,0,6.8,13.3,66.1,27.9,0.4,0
yk-1536-4-make-product,1536,80,,1536,S,34,E271_Tetrahydro-2H-pyran-2-carboxylic acid,C1CCOC(C1)C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCC4CCCCO4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S34,597704.865,909655.1446,43781.52091,261491.636,0,0,0,0,0,2.6,9.1,77.8,15.1,0.2,0
yk-1536-4-make-product,1536,80,,1536,S,35,E339_Blank19,O=CO,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,MainProduct[1180],CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S35,0,1510486.778,0,0,0,0,1436609.012,0,0,0,15.1,100,0,0,0
yk-1536-4-make-product,1536,80,,1536,S,36,E371_Blank51,O=CO,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,MainProduct[1181],CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yk-1536-4-make-product,1536,80,,1536,S,37,E30_4-Bromophenylacetic acid,C1=CC(=CC=C1CC(=O)O)Br,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCCc4ccc(Br)cc4)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S37,643356.859,1971049.223,0,0,1006455.087,950534.1806,145668.0673,0,0,9.5,19.7,67.5,6.7,0.1,0
yk-1536-4-make-product,1536,80,,1536,S,38,"E77_2-FLUORO-4-NITROBENZOIC ACID, 98%",C1=CC(=C(C=C1[N+](=O)[O-])F)C(=O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccc([N+](=O)[O-])cc4F)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S38,225919.024,356484.5589,0,0,1235856.484,1184863.644,37440.84755,0,0,11.8,3.6,23.2,37.7,1.6,0
yk-1536-4-make-product,1536,80,,1536,S,39,E123_3-methoxybenzoic acid,COC1=CC=CC(=C1)C(=O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4cccc(OC)c4)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,S39,129590.4863,77132,0,0,1800451.111,1840787.281,0,0,0,18.4,0.8,4,-4.7,-1.2,0
